Index;Arithmancy;Astronomy;Herbology;Defense Against the Dark Arts;Divination;Muggle Studies;Ancient Runes;History of Magic;Transfiguration;Potions;Care of Magical Creatures;Charms;Flying;;;;;;;;;;;
177;0,690145299;0,713214309;0,965800403;-0,713214309;0,775346684;-0,698816353;-1,116215583;0,674137189;0,565668506;-0,92115554;0,296305714;0,096891218;-0,689948948;;;;;;;;;;;
178;0,483914362;-1,12520425;0,392972972;1,12520425;0,473595663;0,985780605;1,341310107;0,541970916;-0,037587931;0,6809106;0,289159238;1,26770687;-0,113175077;;;;;;;;;;;
179;0,354473452;-1,14075293;1,139815309;1,14075293;0,468242016;1,304222477;0,833020826;0,371747417;0,290196232;-0,392907727;-0,794265405;1,51297791;-0,191360889;;;;;;;;;;;
181;-0,573775406;1,175667015;1,039643057;-1,175667015;-0,086590506;-0,5646739;-1,107643263;-0,364873966;0,4413114;-0,862129437;-0,071481218;-0,457689437;0,393702316;;;;;;;;;;;
182;1,795454467;-0,629693298;0,719463853;0,629693298;0,819879294;1,527630311;1,050445402;0,481315206;0,145281944;-0,475989228;-0,722731118;1,156178236;-0,567655695;;;;;;;;;;;
184;2,2572728;-0,791085415;-1,505687157;0,791085415;-2,515929569;-0,575471714;-1,016381423;0,684882012;0,079877724;0,737508312;1,489208039;-1,43864386;-1,468941622;;;;;;;;;;;
185;0,269956505;0,881835049;0,930805565;-0,881835049;0,224407723;-0,484130834;-1,017828453;-0,302493566;0,399634974;-1,378448219;0,525907387;-0,297149158;0,036135264;;;;;;;;;;;
186;-0,320943346;1,11324153;0,809435495;-1,11324153;0,51034115;-0,227230978;-1,026051019;0,953083542;0,108565917;-0,27941331;0,967619235;-0,056400764;-0,415991593;;;;;;;;;;;
187;-1,092737019;-1,09929823;-0,915384858;1,09929823;-1,512607426;-0,832690542;-0,78842041;0,363849912;0,743012794;1,49007116;0,311364007;-0,343168846;-0,632332963;;;;;;;;;;;
190;0,541417034;-0,61165446;-1,663120201;0,61165446;-1,942845978;-0,265369233;-0,434761806;0,830769054;0,102022693;1,988266278;-0,061344283;-1,023520943;-1,041171078;;;;;;;;;;;
191;0,777237887;0,862453794;0,569566776;-0,862453794;0,591862595;-0,811441295;-0,952741115;0,28326801;0,755060395;-0,508905524;-1,969457053;-0,237018678;-0,544629768;;;;;;;;;;;
193;-1,544432485;0,983004611;0,743906848;-0,983004611;0,577018392;-0,811096668;-1,119796135;1,332405899;0,532347778;0,960793873;0,772370133;0,150085229;-0,403711099;;;;;;;;;;;
194;-1,371445281;-1,517408923;-1,228799597;1,517408923;-1,696821557;-0,981013813;-1,344360687;0,849710171;0,963667682;1,571044418;1,599439291;-0,298292907;-1,286473947;;;;;;;;;;;
196;-1,256140444;1,496003234;1,414295091;-1,496003234;-0,101678057;0,153181884;-1,617948037;-0,40805946;-0,20315939;-2,273851689;-1,049039557;-0,466245364;0,532983586;;;;;;;;;;;
197;0,697572727;-1,235311072;0,511286088;1,235311072;0,550250156;1,701210289;1,230597649;0,468303922;0,563094915;0,376730495;-0,126319339;1,484310207;-0,549439628;;;;;;;;;;;
198;-0,175689202;0,334791991;-1,697698057;-0,334791991;-0,058118837;-1,26321511;0,453366374;-2,023434245;-2,404132833;-1,830898037;0,51947684;-1,443909659;1,725317223;;;;;;;;;;;
199;-1,962045639;-1,249630657;-0,86879084;1,249630657;-1,983241679;-0,397122809;-0,618894099;0,346790661;0,402919201;1,750017649;0,60307382;-0,276540049;-0,263508791;;;;;;;;;;;
200;-0,281290462;1,002048394;1,238918929;-1,002048394;0,191069103;-0,633427379;-0,985562953;0,086484868;0,361527211;-0,744382279;0,120717723;-0,145028239;0,200898559;;;;;;;;;;;
203;0,570887153;-1,010479035;1,135285639;1,010479035;0,587725686;1,492558785;0,929051867;0,59622375;0,464201396;-0,047535087;1,147129095;1,56406196;-0,385495033;;;;;;;;;;;
204;-0,412947621;0,962378579;-1,286501871;-0,962378579;0,181821894;-1,259644584;0,858063652;-2,021321488;-2,346054709;-1,101895587;-0,532885219;-1,414023094;2,226054368;;;;;;;;;;;
205;0,619764424;0,79885957;0,88379355;-0,79885957;0,399374646;-1,04151469;-0,573972324;0,444839905;0,727074706;0,304910399;-0,248420241;-0,083822293;-0,17928507;;;;;;;;;;;
207;-1,141075202;1,199103653;0,613248701;-1,199103653;0,859544952;-0,546537283;-0,995050249;0,592769893;0,413958507;-0,002519908;0,584703586;-0,029763357;-0,179796757;;;;;;;;;;;
208;1,05546696;0,846725885;0,94537755;-0,846725885;0,416895673;-0,859140369;-1,10022574;0,553407044;0,733670201;-0,596440574;-0,684106949;-0,170903146;-0,624964667;;;;;;;;;;;
209;-1,388755981;-1,164507463;0,760034146;1,164507463;0,126338642;1,775356592;0,395612008;0,314147045;0,623275553;-0,007408492;1,273800806;1,454824239;-0,282236545;;;;;;;;;;;
210;0,220480247;0,47163123;0,573350876;-0,47163123;0,272833895;-0,804578339;-0,510415071;0,638952259;0,593463132;0,551105001;0,450304194;0,025355112;-0,323683212;;;;;;;;;;;
211;-0,395517124;1,210237886;-1,623582485;-1,210237886;-0,150347576;-0,88198959;0,378572548;-1,713840753;-2,612434175;-1,37470097;-1,347519196;-1,781267873;1,824891562;;;;;;;;;;;
212;-2,60703394;-1,554180453;-0,664062354;1,554180453;-1,437899713;-0,508526077;-0,785383221;0,5628565;0,301160688;1,280478394;-0,026931198;0,20149135;-0,352542373;;;;;;;;;;;
214;-1,162039718;-0,95887285;0,888040934;0,95887285;0,366766068;1,806846413;0,891612448;0,434006299;0,834830136;0,813762194;1,03765197;1,592348414;-0,151551621;;;;;;;;;;;
216;-0,951795574;1,346110207;-1,884316583;-1,346110207;-0,430684008;-0,520867775;0,752300746;-1,099926524;-2,318536455;0,465215268;2,551428283;-1,738940049;1,693592613;;;;;;;;;;;
217;0,575499347;-0,782151624;0,712588366;0,782151624;0,742494758;2,383127908;1,633025009;0,23709243;0,914485169;0,780048147;-0,177816803;1,566553171;-0,337703443;;;;;;;;;;;
218;1,334894006;0,984479686;-1,210518773;-0,984479686;0,050170844;-0,951779161;1,012828676;-2,048218699;-2,252983464;-1,524448009;-0,434250419;-1,56205952;1,868282641;;;;;;;;;;;
219;-1,194145376;1,264823575;-1,418186015;-1,264823575;0,343161351;-0,624443298;0,514569296;-1,507162476;-2,2256475;-0,874488547;-0,008555917;-1,340448724;1,793985652;;;;;;;;;;;
220;-0,279912794;0,972059863;1,041379866;-0,972059863;-0,035730858;0,178574996;-1,247843129;-0,601550293;-0,092731952;-2,378225625;0,659122522;-0,384363164;0,274888536;;;;;;;;;;;
222;-1,13945794;0,830650994;-1,711511042;-0,830650994;0,245578964;-0,016337214;0,479167441;-1,37562761;-2,111385778;-1,049722193;0,840436584;-1,168264964;1,326098828;;;;;;;;;;;
224;-0,994982477;0,903473123;-1,249707481;-0,903473123;0,726677164;0,247182341;1,120817541;-1,409747101;-1,619893885;-0,407159981;-0,525451361;-0,695341173;1,516753499;;;;;;;;;;;
225;1,028512583;-1,021382915;0,13709887;1,021382915;0,733247549;1,969505382;1,454674924;0,942006893;0,867111636;1,364721283;0,649314263;1,45859918;-0,997984674;;;;;;;;;;;
226;1,227974975;0,404839897;0,487293689;-0,404839897;0,900914044;-0,502827719;-0,740334635;1,272368783;0,432086001;-0,212537429;-0,604469701;0,246738296;-1,164692381;;;;;;;;;;;
227;0,440368068;0,5001632;-1,264473287;-0,5001632;0,433199962;0,026249088;1,116658804;-1,671948882;-1,367504208;-0,890501022;0,061781464;-0,818325508;1,233278761;;;;;;;;;;;
228;2,32262219;0,264695279;0,143306105;-0,264695279;0,742981453;-0,421798129;-0,949324735;0,591570129;0,723393149;-1,207444269;-2,530512249;-0,105752688;-1,456456453;;;;;;;;;;;
229;0,457199579;1,075704068;0,680353767;-1,075704068;0,742738106;-0,445443459;-1,180102975;1,055180089;0,449528507;-0,404143357;-0,531501002;-0,091335758;-0,875282071;;;;;;;;;;;
230;0,475588455;0,958467643;0,507852203;-0,958467643;0,767559561;-1,389503444;-0,676117386;0,410662181;1,138435005;0,695374406;0,987955308;-0,183573156;-0,391839954;;;;;;;;;;;
231;-0,390545539;0,677195645;-1,290811717;-0,677195645;0,491360038;-0,356176864;1,035030893;-1,403132838;-1,253427469;-0,084937313;0,558482331;-0,811180775;1,345133594;;;;;;;;;;;
233;0,440248271;-0,790473863;0,93812325;0,790473863;0,848107615;1,877072281;1,325250575;0,229457636;0,831284431;0,363800962;0,367244463;1,577860925;-0,257266207;;;;;;;;;;;
234;0,759627694;0,338656604;0,973725191;-0,338656604;-0,362303334;-0,769719119;-0,708339019;0,233526131;0,554944475;-0,205897956;0,414680011;-0,157081421;-0,129446731;;;;;;;;;;;
236;-0,257031523;-0,802933726;-1,174706474;0,802933726;-2,107592301;-0,591523775;-0,831787441;0,051763917;0,942792735;1,565763292;1,186997023;-0,902881009;-0,728837179;;;;;;;;;;;
237;1,824984485;-0,785918356;0,728807835;0,785918356;0,838860407;1,821150172;0,703342737;0,351147025;0,463697029;-1,095252119;-0,558712832;1,223860875;-0,90823473;;;;;;;;;;;
239;-0,219834482;0,957688712;0,544537693;-0,957688712;0,767316213;-0,396669596;-0,991653457;0,214591878;0,411416173;-0,829776434;0,756310769;-0,115941729;-0,323273863;;;;;;;;;;;
240;-0,506209767;0,872663619;1,1960107;-0,872663619;0,283297842;-0,511495502;-0,902993215;-0,06170074;0,245762078;-0,972570415;0,648906585;-0,045782674;0,30241731;;;;;;;;;;;
241;0,178491317;0,644953376;-1,32037983;-0,644953376;0,302522302;-0,033871939;1,339858527;-1,537399193;-1,399523445;-0,135878512;-0,790266316;-0,877852817;1,418407209;;;;;;;;;;;
242;-0,634512603;0,998696691;0,336047578;-0,998696691;0,738357849;-0,145237782;-1,269232007;0,610967072;0,317529549;-0,742200542;1,788812694;-0,129813529;-0,64451112;;;;;;;;;;;
243;0,28834538;0,262316061;1,028967432;-0,262316061;0,131692289;-0,485716568;-1,400169347;0,36323664;0,485368406;-1,515662297;0,021618937;0,067265269;-0,59313772;;;;;;;;;;;
244;1,024978564;0,605877924;0,62527496;-0,605877924;0,38574718;-1,328279135;-0,407494312;1,09844586;0,954208986;1,418277468;-1,647412136;-0,005217703;-0,612991185;;;;;;;;;;;
245;0,930638244;0,458969425;0,509898628;-0,458969425;0,385990528;-0,704502341;-0,909583214;0,314470916;0,716599404;-0,612992353;0,843141645;-0,128533213;-0,664671598;;;;;;;;;;;
246;-0,282907725;1,010929068;-1,298176217;-1,010929068;0,355815426;-0,120794243;0,921725334;-1,357848246;-1,43102377;-0,218437769;0,026965232;-1,033822652;1,341551783;;;;;;;;;;;
247;-0,081887968;1,024241911;0,256025964;-1,024241911;-0,07101626;-0,612046573;-1,240162857;1,227559683;0,681063598;0,883055234;-0,682862869;-0,44050361;-0,88653919;;;;;;;;;;;
249;1,117581825;-0,850941313;0,929039574;0,850941313;0,861978428;1,240806914;1,557935938;0,790794725;0,59800257;1,096237038;2,308307321;1,572063652;-0,335145007;;;;;;;;;;;
250;-0,692793957;-1,10303047;0,634495948;1,10303047;0,438553609;1,712925614;0,859358835;0,127642274;0,633774428;0,138568777;0,677558834;1,456453939;-0,195249712;;;;;;;;;;;
251;2,10878413;-0,6508681;-0,952499705;0,6508681;-2,232429618;-0,319950729;-0,603272099;-0,053815964;-0,122435714;-0,026983361;1,812492958;-1,231662812;-0,712667862;;;;;;;;;;;
252;-0,184673994;-1,090580798;-1,457861404;1,090580798;-1,329366685;-0,38329884;-0,567360169;1,049068207;-0,059030345;1,404182577;-0,89323938;-0,426157239;-1,131125697;;;;;;;;;;;
253;-0,509384394;0,737933113;-1,513034459;-0,737933113;0,118064823;-1,17847433;0,399640778;-1,773119711;-2,050314621;-1,244625159;1,726563169;-1,397053498;1,661868003;;;;;;;;;;;
254;1,789644301;0,687177308;0,84374124;-0,687177308;0,409838593;-0,79239597;-1,269336937;0,043660562;0,855169634;-1,593498164;-0,686575003;-0,3113362;-0,782871353;;;;;;;;;;;
255;-0,970483943;-0,755073647;1,744343317;0,755073647;0,699422233;1,285819084;0,909389945;1,451579811;1,022591798;1,724562474;0,549409;2,036850322;-0,284078619;;;;;;;;;;;
257;1,450977524;-0,808565204;-1,515558453;0,808565204;-1,792457163;-0,286079517;-0,556829496;0,829441202;-0,260924093;0,899831834;1,138998395;-0,971262416;-1,227118226;;;;;;;;;;;
258;-0,080150908;0,92172497;-1,173389379;-0,92172497;0,597216242;0,129795611;0,946501892;-1,25252191;-0,981430825;-0,153607992;0,597216735;-0,783503182;1,034846444;;;;;;;;;;;
259;0,618147162;-0,79793323;0,614346095;0,79793323;0,808928652;2,023631769;1,103929742;0,140655476;0,743182853;-0,089482648;0,524569203;1,388281935;-0,494586755;;;;;;;;;;;
261;-1,369109235;1,056366935;0,589892884;-1,056366935;0,685308073;0,247702689;-0,809111138;1,771391706;-0,398543264;0,528835468;-1,515109642;0,269115948;-0,518022031;;;;;;;;;;;
262;-0,762575845;-1,128433154;1,078297757;1,128433154;0,349488388;0,920412178;0,906031015;0,410796059;0,183797486;0,359730684;-0,569948121;1,520497066;0,222389424;;;;;;;;;;;
263;-0,214204012;0,366851874;-1,163266163;-0,366851874;0,584075472;-0,978219394;1,041962783;-2,232818117;-2,033667305;-1,661815268;-0,251918935;-0,894223795;2,023733229;;;;;;;;;;;
265;0,542854601;-0,943389506;-0,984380461;0,943389506;-2,315411149;-0,448546491;-0,952560578;-0,202812425;0,651286323;0,505028171;-0,830573128;-0,998310662;-0,735591451;;;;;;;;;;;
266;-1,753179163;-1,278212348;-1,142961075;1,278212348;-1,506523736;-0,324770382;-0,487197028;0,277770106;0,590712119;1,697495826;-0,267051475;-0,175441725;-0,487627808;;;;;;;;;;;
267;0,632822323;-1,227817998;0,130171958;1,227817998;0,320530024;2,374671211;1,684234848;0,377662527;0,636939605;1,04305246;-0,576524712;1,421710139;-0,531428237;;;;;;;;;;;
268;-0,411030865;0,822080103;0,724510475;-0,822080103;0,498417118;-0,403764192;-0,843106784;0,113174508;0,317372928;-0,697950401;0,15530226;-0,063003781;-0,038980425;;;;;;;;;;;
269;1,431750068;-1,507000164;0,63023628;1,507000164;0,313959639;2,250815642;1,264783336;-0,048295738;0,302184279;-0,894139218;1,742370572;1,460021754;-0,503694788;;;;;;;;;;;
270;-0,428880653;0,930645715;-0,884333486;-0,930645715;0,726190469;-0,499578898;1,263387206;-1,760079696;-1,200967782;-0,192892235;0,614379959;-0,736774484;1,81414613;;;;;;;;;;;
271;0,489964123;-1,211623986;0,565549067;1,211623986;0,39791456;2,007905136;1,276907555;0,032407577;0,699267588;0,13817515;0,379378098;1,441924341;-0,342615641;;;;;;;;;;;
272;-0,411869446;0,725597373;1,414918698;-0,725597373;0,230491413;0,1439245;-1,49116906;0,984004615;-0,254204279;-1,675653001;-0,140563805;0,206108455;-0,459894359;;;;;;;;;;;
273;1,037497375;0,347509166;1,00531245;-0,347509166;0,208833477;-0,578008299;-0,749406851;1,074480201;0,325899302;-0,198409967;-1,372390489;0,176400565;-0,67459833;;;;;;;;;;;
274;-0,984919509;-0,952023264;0,745168497;0,952023264;0,241442055;0,703368535;0,118939674;0,805119175;0,15604274;0,104913977;1,026283973;1,201976002;-0,310277006;;;;;;;;;;;
276;-1,454644459;-0,50248147;1,19906521;0,50248147;0,756122223;1,5261884;0,677518226;0,4894289;0,9232973;0,72383627;0,415933261;1,598934361;-0,035193939;;;;;;;;;;;
277;-0,39569682;1,019243018;0,764540451;-1,019243018;-0,110925266;-0,197685393;-0,718844041;0,051218489;0,063079746;-0,384736832;0,380242078;-0,35306313;0,262915054;;;;;;;;;;;
278;-0,505970172;1,244111162;0,161229718;-1,244111162;1,057873244;-0,41178751;-0,739631725;0,12122408;0,447200506;-0,287249481;-0,097121986;-0,232370845;-0,21377279;;;;;;;;;;;
280;0,218383796;1,084342971;0,354865118;-1,084342971;0,784350545;-1,047602159;-0,680766504;0,025027232;0,96652681;0,203435699;-0,363376537;-0,306694058;-0,221243424;;;;;;;;;;;
281;-0,633314631;-0,840826011;0,751433348;0,840826011;0,645642414;1,73289907;1,316008519;0,587212506;0,842146446;1,373447539;-0,70755907;1,619975932;-0,178773382;;;;;;;;;;;
282;1,368197636;0,921492642;0,627385123;-0,921492642;0,586995643;-0,578222146;-1,241434173;0,04461436;0,754101558;-1,483630273;-2,03635488;-0,370996662;-0,749099994;;;;;;;;;;;
283;-0,321003245;0,854757473;0,471479936;-0,854757473;0,454857898;-0,353381145;-0,977406179;0,841100574;0,317329058;-0,04143437;-0,887765529;-0,083273749;-0,544015743;;;;;;;;;;;
284;0,79700443;-0,835280035;1,171674988;0,835280035;0,943256526;1,483430523;1,260906698;0,177123595;0,339311625;-0,343072363;0,616998076;1,566424571;-0,050135207;;;;;;;;;;;
285;-1,397860571;-1,945733375;0,29520329;1,945733375;-0,519749229;1,105270836;0,71102228;0,082941696;0,066412462;0,268222852;-0,760548849;1,31016671;0,101426557;;;;;;;;;;;
286;-0,504293011;1,161858167;-1,054647602;-1,161858167;0,549276766;-0,569571318;1,040895549;-1,855597381;-1,99564562;-0,906562351;0,150628709;-1,101539433;2,047577855;;;;;;;;;;;
287;-0,093867692;0,83429156;0,51358259;-0,83429156;0,542949728;-0,424322886;-1,101298021;1,12068635;0,413836195;0,009127703;0,383454878;-0,02252644;-0,807432341;;;;;;;;;;;
288;0,168608046;1,126576988;0,371403027;-1,126576988;0,801871572;-1,056196508;-0,614285655;-0,299949131;0,935759265;-0,033117312;0,074406683;-0,36001098;-0,004288029;;;;;;;;;;;
289;-0,777849992;1,120799523;-1,377997977;-1,120799523;0,306659211;-0,447137549;0,587396849;-1,511197685;-1,880222488;-0,783024707;-0,025314489;-1,248016718;1,574983508;;;;;;;;;;;
290;0,014069615;1,241109707;-1,001230518;-1,241109707;0,57920852;-0,419369992;0,934975862;-2,093792884;-2,429356062;-1,933389131;-0,208806602;-1,243901497;2,104886827;;;;;;;;;;;
292;-0,021570062;0,893907111;0,607367851;-0,893907111;0,647589195;-0,321777215;-0,742363087;1,147354857;0,199380045;0,217233322;0,254362453;0,073697578;-0,580243201;;;;;;;;;;;
293;1,032585689;0,387401971;0,736949171;-0,387401971;0,588942424;-0,905394543;-0,331780941;0,676563341;0,577792643;0,252282875;-1,006613347;0,176724912;-0,43134221;;;;;;;;;;;
295;-0,138252566;0,716753997;-1,554978924;-0,716753997;0,018048961;-1,244996895;0,452527831;-1,944795042;-2,432257067;-1,697064449;-0,39342167;-1,541553974;1,813532105;;;;;;;;;;;
297;-0,703875201;0,769933297;-1,297863451;-0,769933297;0,349245041;-0,770481774;0,605187678;-1,959894375;-2,048634902;-1,499682096;-0,244755063;-1,173529625;1,834818295;;;;;;;;;;;
298;2,276021067;-0,926091949;1,058867359;0,926091949;0,759772437;1,498556026;1,075230643;0,384198752;0,331245853;-0,815745332;-1,082771162;1,3510253;-0,611251448;;;;;;;;;;;
299;0,551360204;0,667080972;0,785926569;-0,667080972;0,386477223;-0,908136018;-0,326262003;0,091664683;0,589061533;0,122365964;2,466589344;-0,067260122;0,070520647;;;;;;;;;;;
301;-0,92166657;1,004618083;0,431391484;-1,004618083;0,769506341;-0,15636092;-0,713105468;1,019126119;0,036831463;0,287824404;0,00214493;0,085977233;-0,35029095;;;;;;;;;;;
302;0,59832072;-1,069167334;-1,164501683;1,069167334;-1,699255033;-0,539214226;-0,844543397;0,807933923;-0,075758062;0,674109529;-0,357351557;-0,660541608;-1,122427014;;;;;;;;;;;
303;-0,462483777;1,209308112;-0,000935821;-1,209308112;1,058846634;-0,555141619;-0,824282248;0,213094079;0,679703061;-0,011181526;-0,196181741;-0,275592046;-0,411181733;;;;;;;;;;;
304;-1,191569736;0,934059542;0,402291645;-0,934059542;0,697962148;-0,682779127;-0,810947467;0,686921495;0,525058337;0,595161543;2,025649472;0,009737529;-0,219913038;;;;;;;;;;;
306;-0,428042073;-1,174988469;-1,437509994;1,174988469;-2,279395705;-0,490528552;-1,012784633;0,472978889;0,762213311;1,61711327;-0,35003381;-0,818563363;-1,094386553;;;;;;;;;;;
307;-1,560365517;-1,449219816;1,242368273;1,449219816;-0,24622653;1,351187499;0,690469136;0,544521412;0,399296153;0,607918867;1,132366164;1,669049032;0,161191628;;;;;;;;;;;
308;-2,139585138;1,774676544;0,879851999;-1,774676544;0,857111476;-1,004068313;-0,952867389;0,971606328;0,573804334;1,368469517;-0,363173891;-0,080443396;0,205810757;;;;;;;;;;;
309;-0,729571708;-1,26844069;-1,167251387;1,26844069;-1,930191903;-0,582654748;-1,048721298;0,703933815;0,43214603;1,251502813;1,166298153;-0,520597919;-1,021624625;;;;;;;;;;;
311;-1,328018784;1,241059943;0,733687527;-1,241059943;0,286461361;-0,040112811;-1,037649546;1,295452086;-0,098781805;0,408774484;0,390936028;-0,054385261;-0,276300973;;;;;;;;;;;
312;-0,109621028;-1,119211044;-1,649142992;1,119211044;-2,59988449;-0,36494084;-1,10998415;0,1133566;1,147410765;1,615474944;-0,297401182;-1,104400513;-1,20286425;;;;;;;;;;;
313;-1,626373792;1,418696708;1,07799843;-1,418696708;0,288164794;-0,442693404;-0,462738173;-0,026536981;-0,008225569;0,211091789;1,020530813;-0,166258728;0,930052894;;;;;;;;;;;
314;-0,176767377;0,11974289;-1,493625462;-0,11974289;0,24095536;-0,520954045;0,866809647;-1,854305174;-1,501127183;-1,054958746;-1,13517467;-0,878133918;1,367954845;;;;;;;;;;;
315;-0,307825549;1,486884344;-1,314141584;-1,486884344;0,138992717;-0,867157419;0,712772845;-1,81760488;-2,668660373;-1,264912107;-1,717295246;-1,672645841;2,160456063;;;;;;;;;;;
316;-2,047161573;-1,029251545;0,942122988;1,029251545;0,193745926;1,486113026;0,893450921;0,053308728;0,494082633;0,657628021;-0,331181238;1,539081567;0,446713115;;;;;;;;;;;
317;0,488167164;-1,103473429;-1,56772012;1,103473429;-2,321251491;-0,648049383;-1,308122109;0,677261324;0,748354496;1,261896755;-0,142103338;-1,050466763;-1,531879154;;;;;;;;;;;
318;0,348842982;-0,94109316;-0,544536783;0,94109316;-1,691224562;-0,501991755;-0,469938004;-0,117807704;0,019321762;0,212975796;-1,557288541;-0,555563641;-0,238026766;;;;;;;;;;;
